"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01025","5","31-33","74","0","2010","A","","Clarke County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",29,1506,83049548,14926270,639902,1061,55149,"",1.06,2.05,2.69,2.13,2.22,1.31,1.31,"",-1,-3.3,-284,-15.9,616759,0.7,-2903810,-16.3,177322,38.3,175,19.8,9086,19.7
"01027","5","31-33","74","0","2010","A","","Clay County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",17,1490,45818406,13417997,736927,592,30761,"",1.93,4.48,3.88,4.58,4.79,0.87,0.87,"",-1,-5.6,-43,-2.8,-859598,-1.8,-795937,-5.6,462919,168.9,6,1.0,309,1.0
"01029","5","31-33","74","0","2010","A","","Cleburne County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",12,377,14219901,3625424,188499,725,37677,"",1.45,1.77,1.57,1.91,2.02,0.89,0.89,"",-3,-20.0,-84,-18.2,-165955,-1.2,-444732,-10.9,38323,25.5,124,20.6,6443,20.6
"01031","5","31-33","74","0","2010","A","","Coffee County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",36,3026,85001029,28503430,837385,540,28090,"",0.90,2.29,1.79,2.15,1.86,0.78,0.78,"",2,5.9,34,1.1,3810775,4.7,1284399,4.7,491581,142.2,18,3.4,951,3.5
"01033","5","31-33","74","0","2010","A","","Colbert County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",102,3850,184167257,35491186,1621539,920,47833,"",2.00,2.00,2.01,1.95,1.90,1.00,1.00,"",-3,-2.9,114,3.1,20404546,12.5,372167,1.1,1030579,174.4,77,9.1,3999,9.1
"01035","5","31-33","74","0","2010","A","","Conecuh County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",15,562,17329881,6021121,290723,593,30850,"",1.55,1.93,1.55,2.18,2.23,0.80,0.80,"",1,7.1,129,29.8,4676112,37.0,1817764,43.2,214906,283.5,31,5.5,1615,5.5
"01037","5","31-33","74","0","2010","A","","Coosa County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",8,586,22580315,5574067,201088,741,38511,"",1.68,4.75,4.50,5.02,4.64,0.95,0.95,"",-1,-11.1,-57,-8.9,3439,0.0,-302815,-5.2,79066,64.8,65,9.6,3376,9.6
"01039","5","31-33","74","0","2010","A","","Covington County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",48,2245,73996798,21821247,1435976,634,32957,"",1.35,2.03,1.72,2.00,2.84,0.85,0.85,"",0,0.0,167,8.0,7961030,12.1,2277374,11.7,812972,130.5,23,3.8,1171,3.7
"01041","5","31-33","74","0","2010","A","","Crenshaw County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",9,997,34149478,10195192,648361,658,34241,"",0.93,3.11,2.75,2.84,3.44,0.88,0.88,"",0,0.0,186,22.9,10262167,43.0,2665061,35.4,470131,263.8,91,16.0,4781,16.2
"01043","5","31-33","74","0","2010","A","","Cullman County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",123,4284,176585666,38900162,1721769,793,41217,"",1.80,1.89,1.92,1.69,1.93,1.02,1.02,"",-2,-1.6,-201,-4.5,2959652,1.7,-1939810,-4.7,957886,125.4,48,6.4,2501,6.5
"01045","5","31-33","74","0","2010","A","","Dale County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",33,5510,345356922,50306393,1387241,1205,62675,"",0.96,3.36,3.64,3.53,2.86,1.08,1.08,"",1,3.1,265,5.1,30341750,9.6,2918969,6.2,829272,148.6,50,4.3,2616,4.4
"01047","5","31-33","74","0","2010","A","","Dallas County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",44,3029,132392604,27346397,1309341,841,43713,"",1.24,2.54,2.78,2.47,2.58,1.10,1.09,"",-1,-2.2,-187,-5.8,5542299,4.4,-1758808,-6.0,398056,43.7,83,10.9,4273,10.8
"01049","5","31-33","74","0","2010","A","","DeKalb County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",126,6422,221614369,58289720,2844567,664,34506,"",2.74,3.44,3.07,2.93,3.20,0.89,0.89,"",-11,-8.0,-264,-3.9,-6200064,-2.7,-3762925,-6.1,1658841,139.9,9,1.4,433,1.3
"01051","5","31-33","74","0","2010","A","","Elmore County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",60,2357,113391862,21788210,753265,925,48119,"",1.24,1.48,1.87,1.50,1.47,1.26,1.26,"",-8,-11.8,-53,-2.2,5564536,5.2,-224086,-1.0,415806,123.2,64,7.4,3368,7.5
"01053","5","31-33","74","0","2010","A","","Escambia County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",47,2137,100620896,19251986,839180,906,47087,"",1.49,1.94,2.19,1.87,2.02,1.13,1.13,"",-2,-4.1,137,6.8,12117179,13.7,2663899,16.1,469035,126.7,55,6.5,2844,6.4
"01055","5","31-33","74","0","2010","A","","Etowah County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",124,4840,219436806,44765734,1853522,872,45337,"",1.53,1.60,1.77,1.44,1.50,1.11,1.11,"",-8,-6.1,114,2.4,11355379,5.5,966315,2.2,1121006,153.0,25,3.0,1307,3.0
"01057","5","31-33","74","0","2010","A","","Fayette County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",26,821,25874063,7735102,449120,606,31522,"",1.91,2.29,2.10,2.60,3.23,0.91,0.91,"",-1,-3.7,-59,-6.7,511823,2.0,-662532,-7.9,202283,82.0,52,9.4,2693,9.3
"01059","5","31-33","74","0","2010","A","","Franklin County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",48,3982,132711515,37539097,1695881,641,33327,"",2.11,4.38,3.92,4.19,4.04,0.90,0.90,"",-1,-2.0,443,12.5,19202641,16.9,5367178,16.7,1235660,268.5,24,3.9,1252,3.9
"01061","5","31-33","74","0","2010","A","","Geneva County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",29,712,22424339,6422185,251076,605,31484,"",1.51,1.56,1.43,1.42,1.59,0.91,0.91,"",3,11.5,-159,-18.3,-3312763,-12.9,-1615333,-20.1,155079,161.5,36,6.3,1918,6.5
"01063","5","31-33","74","0","2010","A","","Greene County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,414,14412389,3087830,116054,670,34827,"",0.99,2.36,2.06,2.00,2.05,0.87,0.87,"",-1,-14.3,-37,-8.2,-181584,-1.2,-149658,-4.6,47497,69.3,48,7.7,2468,7.6
"01065","5","31-33","74","0","2010","A","","Hale County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,611,21481483,5137407,263851,677,35182,"",1.34,2.34,2.18,2.25,2.62,0.93,0.93,"",0,0.0,-42,-6.4,421768,2.0,-633869,-11.0,146080,124.0,57,9.2,2919,9.0
"01067","5","31-33","74","0","2010","A","","Henry County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",21,358,20324659,3385322,123897,1091,56746,"",1.61,1.21,1.67,1.15,1.22,1.38,1.38,"",0,0.0,-35,-8.9,-1000316,-4.7,-713700,-17.4,50662,69.2,47,4.5,2472,4.6
"01069","5","31-33","74","0","2010","A","","Houston County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",131,4228,166014832,38975424,1371779,755,39266,"",1.16,1.01,0.91,0.93,0.90,0.90,0.90,"",-4,-3.0,-417,-9.0,-8651330,-5.0,-3211189,-7.6,747048,119.6,32,4.4,1662,4.4
"01071","5","31-33","74","0","2010","A","","Jackson County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",75,4959,181525562,50162060,3026249,704,36603,"",2.02,3.51,3.24,3.59,4.04,0.92,0.92,"",-1,-1.3,272,5.8,11048803,6.5,5392123,12.0,1512515,99.9,4,0.6,228,0.6
"01073","5","31-33","74","0","2010","A","","Jefferson County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",697,23296,1244801447,215989178,8912336,1028,53433,"",1.02,0.78,0.73,0.73,0.78,0.93,0.93,"",0,0.0,-1562,-6.3,-24369173,-1.9,-14033396,-6.1,5314196,147.7,46,4.7,2375,4.7
"01075","5","31-33","74","0","2010","A","","Lamar County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",17,730,32537004,6633257,499232,857,44566,"",1.55,2.60,3.00,2.46,3.64,1.15,1.15,"",1,6.2,-7,-0.9,-464766,-1.4,-759424,-10.3,386390,342.4,-5,-0.6,-233,-0.5
"01077","5","31-33","74","0","2010","A","","Lauderdale County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",94,3398,117889519,32371523,1496812,667,34693,"",1.22,1.27,1.20,1.26,1.44,0.94,0.94,"",0,0.0,98,3.0,9833169,9.1,1993153,6.6,638284,74.3,37,5.9,1950,6.0
"01079","5","31-33","74","0","2010","A","","Lawrence County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",22,1185,96780917,10325767,312579,1571,81706,"",1.26,2.23,3.70,2.20,1.87,1.66,1.66,"",-1,-4.3,-39,-3.2,-573963,-0.6,-481665,-4.5,175109,127.4,41,2.7,2162,2.7
"01081","5","31-33","74","0","2010","A","","Lee County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",120,5564,227946501,53124062,2640989,788,40968,"",1.21,1.31,1.32,1.47,1.78,1.00,1.00,"",-2,-1.6,-260,-4.5,-25669867,-10.1,-1462247,-2.7,1455448,122.8,-49,-5.9,-2578,-5.9
"01083","5","31-33","74","0","2010","A","","Limestone County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",65,2337,100260867,21616336,928570,825,42898,"",1.30,1.30,1.12,1.28,1.48,0.86,0.86,"",-4,-5.8,-875,-27.2,-46703697,-31.8,-11530394,-34.8,340888,58.0,-55,-6.2,-2852,-6.2
"01085","5","31-33","74","0","2010","A","","Lowndes County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",19,1053,49608474,9492149,549311,906,47104,"",2.95,4.44,4.56,4.18,3.98,1.03,1.02,"",-1,-5.0,-49,-4.4,2255811,4.8,-29459,-0.3,214901,64.3,80,9.7,4144,9.6
"01087","5","31-33","74","0","2010","A","N","Macon County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","31-33","74","0","2010","A","","Madison County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",357,21254,1309203109,195101777,6720281,1185,61599,"",1.07,1.32,1.28,1.27,1.23,0.96,0.96,"",-16,-4.3,-3300,-13.4,-174266037,-11.7,-25340712,-11.5,3495674,108.4,23,2.0,1183,2.0
"01091","5","31-33","74","0","2010","A","","Marengo County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",21,1467,69434587,14987130,624352,910,47331,"",1.05,2.37,2.72,2.56,2.63,1.15,1.15,"",0,0.0,-117,-7.4,1309375,1.9,235287,1.6,317569,103.5,83,10.0,4329,10.1
"01093","5","31-33","74","0","2010","A","","Marion County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",60,3100,108366621,27153632,1539816,672,34955,"",2.48,3.77,3.42,3.44,3.81,0.91,0.91,"",-1,-1.6,-59,-1.9,1070905,1.0,-1665856,-5.8,846553,122.1,19,2.9,988,2.9
"01095","5","31-33","74","0","2010","A","","Marshall County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",131,10371,340537706,102237590,3200358,631,32835,"",1.70,3.39,2.96,3.18,2.72,0.87,0.87,"",-5,-3.7,-222,-2.1,12765025,3.9,1110923,1.1,1853361,137.6,36,6.1,1891,6.1
"01097","5","31-33","74","0","2010","A","","Mobile County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",420,14879,871188279,146729066,4722910,1126,58551,"",1.12,1.00,1.19,0.95,0.75,1.19,1.19,"",-10,-2.3,59,0.4,69124070,8.6,-380505,-0.3,2657499,128.7,85,8.2,4430,8.2
"01099","5","31-33","74","0","2010","A","","Monroe County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",21,1222,90710083,14176317,531700,1427,74221,"",1.20,2.08,3.19,2.33,1.97,1.53,1.53,"",-7,-25.0,-723,-37.2,-11647507,-11.4,-4071424,-22.3,-457,-0.1,415,41.0,21606,41.1
"01101","5","31-33","74","0","2010","A","","Montgomery County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",206,12385,618677886,110425835,3742006,961,49954,"",0.85,1.07,1.06,1.12,0.98,0.99,0.99,"",-1,-0.5,-271,-2.1,61443665,11.0,609186,0.6,2239473,149.0,114,13.5,5924,13.5
"01103","5","31-33","74","0","2010","A","","Morgan County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",197,10646,596405145,96342626,3691022,1077,56023,"",1.86,2.62,3.13,2.26,2.08,1.19,1.19,"",-10,-4.8,-508,-4.6,10575243,1.8,-8109303,-7.8,1722699,87.5,67,6.6,3501,6.7
"01105","5","31-33","74","0","2010","A","","Perry County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",7,391,12699206,3498024,136167,625,32486,"",1.16,1.97,1.78,2.33,2.09,0.90,0.90,"",-1,-12.5,-28,-6.7,905010,7.7,-287580,-7.6,57597,73.3,84,15.5,4349,15.5
"01107","5","31-33","74","0","2010","A","","Pickens County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",24,644,22069249,6393947,297085,659,34278,"",1.79,1.88,1.71,2.00,2.24,0.91,0.91,"",-1,-4.0,-45,-6.5,1177467,5.6,-49566,-0.8,151690,104.3,76,13.0,3949,13.0
"01109","5","31-33","74","0","2010","A","","Pike County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",37,2391,113957444,20011878,603152,917,47666,"",1.33,1.95,2.21,1.67,1.25,1.14,1.14,"",-3,-7.5,-53,-2.2,8280202,7.8,-688543,-3.3,335118,125.0,85,10.2,4427,10.2
"01111","5","31-33","74","0","2010","A","","Randolph County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",27,900,30139245,7828658,517546,644,33507,"",1.84,2.16,2.03,2.08,3.05,0.94,0.94,"",2,8.0,-231,-20.4,-1612291,-5.1,-4046195,-34.1,11740,2.3,104,19.3,5437,19.4
"01113","5","31-33","74","0","2010","A","","Russell County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",50,2539,130105664,23707672,883357,985,51240,"",1.48,2.23,2.84,2.18,2.11,1.27,1.27,"",1,2.0,-6,-0.2,11602439,9.8,-147468,-0.6,485422,122.0,89,9.9,4669,10.0
"01115","5","31-33","74","0","2010","A","","St. Clair County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",86,2002,90141684,19714223,829523,866,45026,"",1.67,1.41,1.61,1.42,1.51,1.14,1.14,"",0,0.0,146,7.9,12879005,16.7,1785569,10.0,533233,180.0,66,8.2,3403,8.2
"01117","5","31-33","74","0","2010","A","","Shelby County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",185,4570,224163447,42838682,1709019,943,49047,"",1.00,0.72,0.67,0.62,0.69,0.93,0.93,"",-3,-1.6,-433,-8.7,-8621410,-3.7,-3340298,-7.2,968483,130.8,48,5.4,2514,5.4
"01119","5","31-33","74","0","2010","A","","Sumter County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,410,16287627,3766231,177932,764,39742,"",1.44,1.42,1.42,1.66,1.90,1.00,1.00,"",0,0.0,-37,-8.3,-515700,-3.1,-296157,-7.3,107759,153.6,41,5.7,2172,5.8
"01121","5","31-33","74","0","2010","A","","Talladega County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",101,7579,450827625,68687954,2439436,1144,59484,"",1.91,3.28,3.99,3.06,2.59,1.22,1.22,"",-5,-4.7,-385,-4.8,17527120,4.0,-3669736,-5.1,1560478,177.5,98,9.4,5075,9.3
"01123","5","31-33","74","0","2010","A","","Tallapoosa County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",37,2294,80873439,24587145,1672497,678,35257,"",1.15,2.06,1.90,2.02,2.90,0.92,0.92,"",-3,-7.5,-468,-16.9,-9038069,-10.1,-2004737,-7.5,363539,27.8,52,8.3,2699,8.3
"01125","5","31-33","74","0","2010","A","","Tuscaloosa County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",158,11815,699645704,110582268,5631959,1139,59218,"",0.97,1.60,1.91,1.67,2.02,1.20,1.20,"",-10,-6.0,-608,-4.9,15321753,2.2,-7951156,-6.7,3684029,189.1,80,7.6,4132,7.5
"01127","5","31-33","74","0","2010","A","","Walker County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",59,1749,63098712,15447588,515219,694,36077,"",1.10,1.10,0.99,1.03,0.99,0.91,0.91,"",-4,-6.3,-38,-2.1,207681,0.3,340826,2.3,282819,121.7,17,2.5,888,2.5
"01129","5","31-33","74","0","2010","A","","Washington County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",12,1015,81230154,9017060,215718,1539,80023,"",1.28,2.73,3.45,2.17,1.51,1.27,1.27,"",0,0.0,-123,-10.8,-6509349,-7.4,-762987,-7.8,140070,185.2,56,3.8,2889,3.7
"01131","5","31-33","74","0","2010","A","","Wilcox County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",10,460,38391057,4497218,157833,1605,83444,"",1.06,2.04,3.57,2.43,1.99,1.75,1.75,"",-1,-9.1,-79,-14.7,-7200844,-15.8,-1758921,-28.1,74494,89.4,-21,-1.3,-1116,-1.3
"01133","5","31-33","74","0","2010","A","","Winston County, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",52,2364,65786280,21566178,1321520,535,27827,"",2.80,3.83,3.08,3.48,4.02,0.80,0.80,"",0,0.0,-142,-5.7,-7191837,-9.9,-2374827,-9.9,612223,86.3,-25,-4.5,-1298,-4.5
"01999","5","31-33","74","0","2010","A","","Unknown Or Undefined, Alabama","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",75,577,43961704,5530321,164250,1466,76223,"",0.21,0.15,0.16,0.09,0.06,1.04,1.04,"N",-3,-3.8,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","31-33","54","0","2010","A","","Alaska -- Statewide","Private","Manufacturing","State, NAICS Sector -- by ownership sector","All establishment sizes",556,12735,490126094,380971703,9034943,740,38486,"",0.69,0.45,0.29,0.47,0.46,0.65,0.65,"",3,0.5,-89,-0.7,16603693,3.5,14640864,4.0,905595,11.1,30,4.2,1562,4.2
"02013","5","31-33","74","0","2010","A","N","Aleutian East Borough, Alaska","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","31-33","74","0","2010","A","","Aleutian West Census Area, Alaska","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",15,2137,73791186,62576443,1523181,664,34536,"",2.48,6.78,4.66,5.08,4.47,0.69,0.69,"",-1,-6.2,-29,-1.3,713920,1.0,1813794,3.0,117807,8.4,15,2.3,799,2.4
"02020","5","31-33","74","0","2010","A","","Anchorage Borough, Alaska","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",173,1894,80906722,56548004,1173990,821,42716,"",0.56,0.14,0.10,0.14,0.13,0.68,0.68,"",2,1.2,123,6.9,4178970,5.4,4754932,9.2,211266,21.9,-12,-1.4,-609,-1.4
"02050","5","31-33","74","0","2010","A","N","Bethel Census Area, Alaska","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","31-33","74","0","2010","A","","Bristol Bay Borough, Alaska","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",12,776,27868111,26095582,663664,691,35913,"",3.46,6.41,4.34,5.63,4.91,0.68,0.68,"",1,9.1,19,2.5,2032073,7.9,2047234,8.5,87183,15.1,34,5.2,1765,5.2
"02070","5","31-33","74","0","2010","A","N","Dillingham Census Area, Alaska","Private","Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
