"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01017","5","71","74","0","2010","A","","Chambers County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,26,303780,184638,4139,229,11913,"",0.60,0.23,0.13,0.26,0.17,0.56,0.56,"",0,0.0,-5,-16.1,-42498,-12.3,-14195,-7.1,132,3.3,15,7.0,802,7.2
"01019","5","71","74","0","2010","A","","Cherokee County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,12,195243,95389,5651,315,16384,"",0.55,0.17,0.13,0.21,0.28,0.80,0.80,"",0,0.0,-3,-20.0,-69991,-26.4,-33047,-25.7,-938,-14.2,-29,-8.4,-1497,-8.4
"01021","5","71","74","0","2010","A","","Chilton County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,14,138849,83375,1820,197,10222,"",0.38,0.11,0.05,0.10,0.06,0.49,0.49,"",0,0.0,3,27.3,-36883,-21.0,817,1.0,1061,139.8,-103,-34.3,-5399,-34.6
"01023","5","71","74","0","2010","A","","Choctaw County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,15,189471,124257,2635,244,12702,"",0.73,0.28,0.12,0.33,0.21,0.41,0.41,"",0,0.0,-4,-21.1,-29563,-13.5,-20124,-13.9,1485,129.1,26,11.9,1373,12.1
"01025","5","71","74","0","2010","A","","Clarke County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,11,111465,52504,1180,199,10369,"",0.40,0.09,0.04,0.06,0.04,0.44,0.44,"",1,33.3,2,22.2,20049,21.9,13959,36.2,735,165.2,4,2.1,212,2.1
"01031","5","71","74","0","2010","A","","Coffee County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",12,210,2578036,1326270,29165,236,12291,"",0.82,0.96,0.58,0.86,0.62,0.61,0.61,"",0,0.0,17,8.8,287938,12.6,136640,11.5,16672,133.5,7,3.1,400,3.4
"01033","2","71","74","0","2010","A","N","Colbert County, Alabama","State Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",8.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","71","74","0","2010","A","","Colbert County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",16,88,1281077,616880,19363,280,14571,"",0.86,0.28,0.15,0.29,0.22,0.54,0.54,"",1,6.7,-8,-8.3,-1977,-0.2,-22086,-3.5,11658,151.3,22,8.5,1159,8.6
"01035","5","71","74","0","2010","A","N","Conecuh County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","71","74","0","2010","A","N","Coosa County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","71","74","0","2010","A","","Covington County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",9,52,820713,456229,16134,304,15783,"",0.70,0.28,0.20,0.36,0.31,0.72,0.72,"",0,0.0,-3,-5.5,-37477,-4.4,-46112,-9.2,5906,57.7,5,1.7,227,1.5
"01041","5","71","74","0","2010","A","N","Crenshaw County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","71","74","0","2010","A","","Cullman County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",15,114,1420045,829034,26231,240,12493,"",0.61,0.30,0.17,0.31,0.28,0.55,0.55,"",2,15.4,-10,-8.1,132255,10.3,113281,15.8,16906,181.3,40,20.0,2087,20.1
"01045","1","71","74","0","2010","A","","Dale County, Alabama","Federal Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,169,3544950,0,0,404,21017,"",32.43,27.17,12.65,0.00,0.00,0.47,0.47,"",0,0.0,3,1.8,101644,3.0,0,0.0,0,0.0,5,1.3,295,1.4
"01045","5","71","74","0","2010","A","","Dale County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,25,489668,244752,6871,377,19587,"",0.32,0.09,0.06,0.15,0.14,0.60,0.60,"",-1,-20.0,3,13.6,115114,30.7,22813,10.3,3965,136.4,56,17.4,2878,17.2
"01047","2","71","74","0","2010","A","N","Dallas County, Alabama","State Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",23.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","71","74","0","2010","A","","Dallas County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,61,874912,422722,9288,275,14323,"",0.39,0.31,0.20,0.33,0.18,0.64,0.64,"",0,0.0,4,7.0,32740,3.9,15811,3.9,5731,161.1,-7,-2.5,-366,-2.5
"01049","5","71","74","0","2010","A","","DeKalb County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",12,66,1377289,437880,14121,404,21027,"",0.72,0.21,0.21,0.19,0.15,0.97,0.97,"",0,0.0,-19,-22.4,-236317,-14.6,-117451,-21.1,4504,46.8,37,10.1,1969,10.3
"01051","2","71","74","0","2010","A","N","Elmore County, Alabama","State Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",8.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","3","71","74","0","2010","A","N","Elmore County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","71","74","0","2010","A","","Elmore County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",12,294,3369283,1058128,27363,221,11476,"",0.68,1.12,0.60,0.63,0.52,0.54,0.54,"",-1,-7.7,25,9.3,226072,7.2,-5786,-0.5,16298,147.3,-4,-1.8,-216,-1.8
"01053","3","71","74","0","2010","A","N","Escambia County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",5.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","71","74","0","2010","A","","Escambia County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,54,964593,447455,14284,344,17890,"",0.44,0.30,0.23,0.37,0.33,0.77,0.77,"",0,0.0,-14,-20.6,-67189,-6.5,-56829,-11.3,8072,129.9,50,17.0,2623,17.2
"01055","5","71","74","0","2010","A","","Etowah County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",21,365,5146506,2400128,60238,271,14116,"",0.71,0.73,0.45,0.67,0.47,0.61,0.62,"",-2,-8.7,5,1.4,13399,0.3,37759,1.6,34484,133.9,-3,-1.1,-129,-0.9
"01057","3","71","74","0","2010","A","N","Fayette County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",6.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","5","71","74","0","2010","A","N","Fayette County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","71","74","0","2010","A","","Franklin County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",9,25,381605,178800,8377,291,15113,"",1.09,0.17,0.12,0.17,0.19,0.73,0.72,"",1,12.5,-4,-13.8,71711,23.1,-21939,-10.9,1810,27.6,85,41.3,4396,41.0
"01061","5","71","74","0","2010","A","N","Geneva County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","71","74","0","2010","A","N","Greene County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","2","71","74","0","2010","A","N","Hale County, Alabama","State Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",39.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","71","74","0","2010","A","N","Hale County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","71","74","0","2010","A","N","Henry County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","71","74","0","2010","A","","Houston County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",24,401,6576511,3072976,71852,316,16411,"",0.58,0.58,0.39,0.63,0.45,0.67,0.67,"",0,0.0,0,0.0,432473,7.0,313345,11.4,36745,104.7,21,7.1,1089,7.1
"01071","3","71","74","0","2010","A","N","Jackson County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",4.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","71","74","0","2010","A","","Jackson County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,17,281243,148494,5813,311,16148,"",0.37,0.07,0.05,0.09,0.07,0.73,0.73,"",-2,-28.6,-2,-10.5,36198,14.8,6133,4.3,3989,218.7,60,23.9,3079,23.6
"01073","2","71","74","0","2010","A","N","Jefferson County, Alabama","State Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","3","71","74","0","2010","A","N","Jefferson County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","71","74","0","2010","A","","Jefferson County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",168,3543,75924898,28949780,876369,412,21429,"",0.68,0.72,0.48,0.84,0.74,0.66,0.66,"",-1,-0.6,-47,-1.3,-1386200,-1.8,-225902,-0.8,393834,81.6,-2,-0.5,-107,-0.5
"01075","5","71","74","0","2010","A","","Lamar County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,4,28910,23100,483,136,7080,"",0.76,0.09,0.03,0.07,0.03,0.33,0.33,"",0,0.0,0,0.0,-10457,-26.6,-1455,-5.9,299,162.5,-35,-20.5,-1833,-20.6
"01077","3","71","74","0","2010","A","N","Lauderdale County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","71","74","0","2010","A","","Lauderdale County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",19,248,3507255,1673655,45156,272,14161,"",0.68,0.56,0.38,0.56,0.42,0.69,0.69,"",-4,-17.4,-29,-10.5,-76492,-2.1,-157167,-8.6,18788,71.3,24,9.7,1243,9.6
"01079","2","71","74","0","2010","A","N","Lawrence County, Alabama","State Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",23.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","3","71","74","0","2010","A","N","Lawrence County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01079","5","71","74","0","2010","A","N","Lawrence County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","3","71","74","0","2010","A","","Lee County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,143,2458525,105338,2202,331,17223,"",2.72,1.18,1.05,0.36,0.27,0.89,0.89,"",0,0.0,-27,-15.9,-8162,-0.3,-7932,-7.0,1363,162.5,52,18.6,2713,18.7
"01081","5","71","74","0","2010","A","","Lee County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",19,525,6950546,3407029,81056,255,13241,"",0.53,0.75,0.43,0.81,0.53,0.58,0.58,"",-1,-5.0,-63,-10.7,-382845,-5.2,-140212,-4.0,30608,60.7,15,6.2,759,6.1
"01083","5","71","74","0","2010","A","","Limestone County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",12,117,2041342,849895,22140,337,17510,"",0.66,0.39,0.25,0.43,0.34,0.63,0.63,"",0,0.0,-10,-7.9,-308932,-13.1,-133301,-13.6,13220,148.2,-19,-5.3,-984,-5.3
"01085","5","71","74","0","2010","A","N","Lowndes County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","71","74","0","2010","A","N","Macon County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","71","74","0","2010","A","","Madison County, Alabama","Federal Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,145,3569214,0,0,472,24545,"",4.15,2.38,1.18,0.00,0.00,0.49,0.49,"",-1,-16.7,7,5.1,458312,14.7,0,0.0,0,0.0,38,8.8,1989,8.8
"01089","3","71","74","0","2010","A","","Madison County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,657,15436108,200546,4191,452,23507,"",1.07,1.43,1.11,0.16,0.14,0.78,0.78,"",0,0.0,6,0.9,580944,3.9,22457,12.6,2874,218.2,13,3.0,676,3.0
"01089","5","71","74","0","2010","A","","Madison County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",109,1448,21122311,10281130,263922,281,14587,"",0.90,0.54,0.22,0.58,0.47,0.41,0.41,"",5,4.8,-113,-7.2,-1693045,-7.4,-606450,-5.6,113194,75.1,0,0.0,-27,-0.2
"01091","2","71","74","0","2010","A","N","Marengo County, Alabama","State Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",20.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01091","5","71","74","0","2010","A","","Marengo County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",7,36,878436,302684,16003,469,24401,"",0.96,0.35,0.37,0.45,0.65,1.06,1.06,"",1,16.7,0,0.0,2405,0.3,11434,3.9,13201,471.1,-6,-1.3,-276,-1.1
"01093","5","71","74","0","2010","A","N","Marion County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"01095","5","71","74","0","2010","A","","Marshall County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",20,164,2464124,1194435,30140,290,15063,"",0.72,0.32,0.23,0.32,0.25,0.71,0.71,"",0,0.0,-6,-3.5,-323698,-11.6,-82436,-6.5,15975,112.8,-25,-7.9,-1296,-7.9
"01097","1","71","74","0","2010","A","","Mobile County, Alabama","Federal Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,4,30874,0,0,155,8054,"",0.74,0.07,0.01,0.00,0.00,0.21,0.21,"",0,0.0,0,0.0,2471,8.7,0,0.0,0,0.0,16,11.5,802,11.1
"01097","2","71","74","0","2010","A","N","Mobile County, Alabama","State Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","3","71","74","0","2010","A","N","Mobile County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","71","74","0","2010","A","","Mobile County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",107,1332,23801913,9809202,235284,344,17876,"",0.79,0.54,0.35,0.55,0.36,0.65,0.65,"",6,5.9,-52,-3.8,-360963,-1.5,-17513,-0.2,137977,141.8,8,2.4,418,2.4
"01099","5","71","74","0","2010","A","N","Monroe County, Alabama","Private","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","1","71","74","0","2010","A","","Montgomery County, Alabama","Federal Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",8,63,1090752,0,0,333,17291,"",9.15,1.43,0.63,0.00,0.00,0.44,0.44,"",4,100.0,-17,-21.2,44581,4.3,0,0.0,0,0.0,81,32.1,4200,32.1
"01101","2","71","74","0","2010","A","N","Montgomery County, Alabama","State Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",3.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","3","71","74","0","2010","A","N","Montgomery County, Alabama","Local Government","Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
