"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01033","5","53","74","0","2000","A","","Colbert County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",45,181,2865761,0,0,305,15840,"",0.81,0.53,0.33,0.00,0.00,0.62,0.62,"",5,12.5,46,34.1,612366,27.2,0,0.0,0,0.0,-15,-4.7,-800,-4.8
"01039","5","53","74","0","2000","A","","Covington County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",28,59,788754,0,0,259,13464,"",0.74,0.29,0.19,0.00,0.00,0.65,0.65,"",-1,-3.4,-9,-13.2,20243,2.6,0,0.0,0,0.0,41,18.8,2149,19.0
"01041","5","53","74","0","2000","A","","Crenshaw County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",8,25,202275,0,0,159,8256,"",0.70,0.52,0.21,0.00,0.00,0.41,0.41,"",0,0.0,3,13.6,18504,10.1,0,0.0,0,0.0,-3,-1.9,-193,-2.3
"01043","5","53","74","0","2000","A","","Cullman County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",54,215,5874397,0,0,526,27376,"",0.81,0.53,0.65,0.00,0.00,1.22,1.23,"",3,5.9,0,0.0,449887,8.3,0,0.0,0,0.0,40,8.2,2116,8.4
"01045","5","53","74","0","2000","A","","Dale County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",36,113,1730392,0,0,296,15381,"",0.98,0.42,0.25,0.00,0.00,0.59,0.59,"",2,5.9,-12,-9.6,-70736,-3.9,0,0.0,0,0.0,18,6.5,924,6.4
"01047","5","53","74","0","2000","A","","Dallas County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",46,211,3837077,0,0,349,18157,"",1.04,0.77,0.67,0.00,0.00,0.87,0.87,"",0,0.0,-92,-30.4,-1088405,-22.1,0,0.0,0,0.0,36,11.5,1901,11.7
"01049","5","53","74","0","2000","A","","DeKalb County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",41,162,3092438,0,0,366,19050,"",0.81,0.43,0.38,0.00,0.00,0.90,0.90,"",-1,-2.4,-1,-0.6,173956,6.0,0,0.0,0,0.0,21,6.1,1090,6.1
"01051","5","53","74","0","2000","A","","Elmore County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",40,97,1630521,0,0,324,16838,"",0.95,0.46,0.36,0.00,0.00,0.80,0.80,"",2,5.3,-7,-6.7,41985,2.6,0,0.0,0,0.0,29,9.8,1490,9.7
"01053","5","53","74","0","2000","A","","Escambia County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",20,89,1506639,0,0,326,16976,"",0.56,0.39,0.30,0.00,0.00,0.76,0.76,"",-2,-9.1,-6,-6.3,33820,2.3,0,0.0,0,0.0,27,9.0,1404,9.0
"01055","5","53","74","0","2000","A","","Etowah County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",78,380,8705694,0,0,441,22910,"",0.91,0.65,0.65,0.00,0.00,1.00,1.01,"",3,4.0,44,13.1,1836583,26.7,0,0.0,0,0.0,48,12.2,2456,12.0
"01057","5","53","74","0","2000","A","","Fayette County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",7,77,1013942,0,0,255,13240,"",0.45,0.90,0.58,0.00,0.00,0.65,0.65,"",-1,-12.5,26,51.0,219357,27.6,0,0.0,0,0.0,-45,-15.0,-2340,-15.0
"01059","5","53","74","0","2000","A","","Franklin County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",23,44,493797,0,0,216,11244,"",0.91,0.25,0.14,0.00,0.00,0.57,0.57,"",0,0.0,-2,-4.3,20928,4.4,0,0.0,0,0.0,19,9.6,1001,9.8
"01061","5","53","74","0","2000","A","","Geneva County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,50,628657,0,0,243,12636,"",0.71,0.56,0.39,0.00,0.00,0.69,0.69,"",1,7.7,9,22.0,84341,15.5,0,0.0,0,0.0,-14,-5.4,-749,-5.6
"01067","5","53","74","0","2000","A","","Henry County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",11,41,338889,0,0,160,8299,"",0.81,0.58,0.23,0.00,0.00,0.39,0.39,"",0,0.0,2,5.1,-25301,-6.9,0,0.0,0,0.0,-18,-10.1,-940,-10.2
"01069","5","53","74","0","2000","A","","Houston County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",99,480,10357156,0,0,415,21592,"",0.87,0.65,0.59,0.00,0.00,0.91,0.91,"",2,2.1,-29,-5.7,709843,7.4,0,0.0,0,0.0,50,13.7,2626,13.8
"01071","5","53","74","0","2000","A","","Jackson County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",31,82,1455823,0,0,342,17790,"",0.83,0.29,0.22,0.00,0.00,0.75,0.75,"",1,3.3,19,30.2,409151,39.1,0,0.0,0,0.0,21,6.5,1110,6.7
"01073","3","53","74","0","2000","A","","Jefferson County, Alabama","Local Government","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,490,16294784,0,0,639,33232,"",1.54,3.37,3.76,0.00,0.00,1.11,1.11,"",0,0.0,-24,-4.7,3989207,32.4,0,0.0,0,0.0,179,38.9,9295,38.8
"01073","5","53","74","0","2000","A","","Jefferson County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",761,5167,163399244,0,0,608,31623,"",1.03,0.86,0.89,0.00,0.00,1.03,1.03,"",12,1.6,62,1.2,7672410,4.9,0,0.0,0,0.0,21,3.6,1118,3.7
"01075","5","53","74","0","2000","A","","Lamar County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,29,371812,0,0,250,13008,"",0.41,0.36,0.20,0.00,0.00,0.58,0.58,"",-2,-28.6,2,7.4,119588,47.4,0,0.0,0,0.0,70,38.9,3637,38.8
"01077","5","53","74","0","2000","A","","Lauderdale County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",91,320,4995385,0,0,301,15635,"",1.16,0.66,0.49,0.00,0.00,0.75,0.75,"",0,0.0,13,4.2,208245,4.4,0,0.0,0,0.0,1,0.3,37,0.2
"01081","5","53","74","0","2000","A","","Lee County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",102,554,10225802,0,0,355,18469,"",1.21,0.85,0.70,0.00,0.00,0.82,0.83,"",4,4.1,33,6.3,527580,5.4,0,0.0,0,0.0,-3,-0.8,-155,-0.8
"01083","5","53","74","0","2000","A","","Limestone County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",50,130,2106607,0,0,311,16194,"",1.15,0.39,0.20,0.00,0.00,0.52,0.52,"",6,13.6,19,17.1,326765,18.4,0,0.0,0,0.0,2,0.6,111,0.7
"01087","5","53","74","0","2000","A","","Macon County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",12,26,425084,0,0,316,16455,"",1.06,0.27,0.22,0.00,0.00,0.80,0.81,"",-1,-7.7,-16,-38.1,-44802,-9.5,0,0.0,0,0.0,99,45.6,5178,45.9
"01089","3","53","74","0","2000","A","","Madison County, Alabama","Local Government","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",11,112,3503227,0,0,602,31325,"",7.16,1.92,1.91,0.00,0.00,0.99,0.99,"",0,0.0,-10,-8.2,23911,0.7,0,0.0,0,0.0,54,9.9,2825,9.9
"01089","5","53","74","0","2000","A","","Madison County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",360,1928,42648836,0,0,425,22120,"",1.23,0.80,0.55,0.00,0.00,0.68,0.69,"",8,2.3,-84,-4.2,985931,2.4,0,0.0,0,0.0,27,6.8,1409,6.8
"01091","5","53","74","0","2000","A","","Marengo County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",20,69,1704370,0,0,474,24671,"",0.90,0.54,0.60,0.00,0.00,1.11,1.11,"",1,5.3,8,13.1,282196,19.8,0,0.0,0,0.0,27,6.0,1452,6.3
"01093","5","53","74","0","2000","A","","Marion County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,31,381559,0,0,239,12442,"",0.51,0.17,0.10,0.00,0.00,0.57,0.57,"",0,0.0,-3,-8.8,-9490,-2.4,0,0.0,0,0.0,17,7.7,884,7.6
"01095","5","53","74","0","2000","A","","Marshall County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",81,426,5678362,0,0,257,13343,"",1.03,0.78,0.48,0.00,0.00,0.62,0.62,"",-1,-1.2,7,1.7,-355139,-5.9,0,0.0,0,0.0,-20,-7.2,-1071,-7.4
"01097","5","53","74","0","2000","A","","Mobile County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",468,3069,72450445,0,0,454,23607,"",1.22,1.16,1.07,0.00,0.00,0.92,0.92,"",19,4.2,409,15.4,9682879,15.4,0,0.0,0,0.0,0,0.0,12,0.1
"01099","5","53","74","0","2000","A","","Monroe County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",12,34,586505,0,0,333,17335,"",0.58,0.23,0.15,0.00,0.00,0.66,0.66,"",0,0.0,2,6.2,41883,7.7,0,0.0,0,0.0,9,2.8,491,2.9
"01101","5","53","74","0","2000","A","","Montgomery County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",297,2103,49015243,0,0,448,23312,"",1.15,1.02,0.92,0.00,0.00,0.89,0.89,"",3,1.0,-123,-5.5,598272,1.2,0,0.0,0,0.0,30,7.2,1560,7.2
"01103","5","53","74","0","2000","A","","Morgan County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",105,464,9788485,0,0,406,21107,"",0.95,0.60,0.48,0.00,0.00,0.81,0.81,"",-2,-1.9,-14,-2.9,-607001,-5.8,0,0.0,0,0.0,-13,-3.1,-656,-3.0
"01107","5","53","74","0","2000","A","","Pickens County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",13,20,194232,0,0,184,9552,"",0.87,0.30,0.14,0.00,0.00,0.47,0.47,"",2,18.2,1,5.3,26064,15.5,0,0.0,0,0.0,10,5.7,503,5.6
"01109","5","53","74","0","2000","A","","Pike County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",26,82,1653817,0,0,388,20189,"",0.90,0.44,0.43,0.00,0.00,0.97,0.97,"",2,8.3,4,5.1,-1973,-0.1,0,0.0,0,0.0,-19,-4.7,-971,-4.6
"01111","5","53","74","0","2000","A","","Randolph County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",10,37,607537,0,0,319,16569,"",0.65,0.42,0.36,0.00,0.00,0.86,0.86,"",-1,-9.1,-1,-2.6,27318,4.7,0,0.0,0,0.0,27,9.2,1367,9.0
"01113","5","53","74","0","2000","A","","Russell County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",43,156,2424530,0,0,299,15542,"",1.22,0.74,0.50,0.00,0.00,0.68,0.68,"",-2,-4.4,-6,-3.7,176185,7.8,0,0.0,0,0.0,32,12.0,1670,12.0
"01115","5","53","74","0","2000","A","","St. Clair County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",41,138,2139663,0,0,298,15477,"",0.91,0.66,0.48,0.00,0.00,0.72,0.72,"",1,2.5,-5,-3.5,165421,8.4,0,0.0,0,0.0,33,12.5,1703,12.4
"01117","5","53","74","0","2000","A","","Shelby County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",132,961,26449688,0,0,529,27516,"",1.01,1.34,1.28,0.00,0.00,0.96,0.96,"",5,3.9,22,2.3,1031473,4.1,0,0.0,0,0.0,8,1.5,442,1.6
"01119","5","53","74","0","2000","A","","Sumter County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",8,23,511082,0,0,435,22631,"",0.72,0.36,0.39,0.00,0.00,1.11,1.11,"",0,0.0,-3,-11.5,-93285,-15.4,0,0.0,0,0.0,-19,-4.2,-992,-4.2
"01121","5","53","74","0","2000","A","","Talladega County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",58,206,3308495,0,0,309,16048,"",1.04,0.52,0.35,0.00,0.00,0.68,0.68,"",-1,-1.7,-47,-18.6,-1608319,-32.7,0,0.0,0,0.0,-65,-17.4,-3386,-17.4
"01123","5","53","74","0","2000","A","","Tallapoosa County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",39,110,1750970,0,0,307,15966,"",1.15,0.44,0.33,0.00,0.00,0.75,0.75,"",3,8.3,2,1.9,196665,12.7,0,0.0,0,0.0,30,10.8,1552,10.8
"01125","5","53","74","0","2000","A","","Tuscaloosa County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",165,911,17681946,0,0,373,19415,"",1.06,0.77,0.57,0.00,0.00,0.74,0.74,"",0,0.0,-28,-3.0,222921,1.3,0,0.0,0,0.0,15,4.2,812,4.4
"01127","5","53","74","0","2000","A","","Walker County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",44,200,3951186,0,0,379,19723,"",0.79,0.73,0.68,0.00,0.00,0.92,0.93,"",-1,-2.2,2,1.0,312664,8.6,0,0.0,0,0.0,25,7.1,1308,7.1
"01133","5","53","74","0","2000","A","","Winston County, Alabama","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",19,117,3019680,0,0,498,25883,"",0.88,0.76,0.99,0.00,0.00,1.31,1.31,"",0,0.0,-6,-4.9,-587417,-16.3,0,0.0,0,0.0,-65,-11.5,-3384,-11.6
"02000","1","53","54","0","2000","A","","Alaska -- Statewide","Federal Government","Real estate and rental and leasing","State, NAICS Sector -- by ownership sector","All establishment sizes",1,17,350290,0,0,408,21230,"",52.08,26.81,42.60,0.00,0.00,1.64,1.64,"",0,0.0,9,112.5,215795,160.4,0,0.0,0,0.0,78,23.6,4060,23.6
"02000","2","53","54","0","2000","A","","Alaska -- Statewide","State Government","Real estate and rental and leasing","State, NAICS Sector -- by ownership sector","All establishment sizes",17,314,14612571,0,0,895,46549,"",157.41,161.32,201.16,0.00,0.00,1.24,1.25,"",0,0.0,4,1.3,567004,4.0,0,0.0,0,0.0,24,2.8,1277,2.8
"02000","5","53","54","0","2000","A","","Alaska -- Statewide","Private","Real estate and rental and leasing","State, NAICS Sector -- by ownership sector","All establishment sizes",599,4274,107873433,0,0,485,25241,"",0.81,1.00,0.79,0.00,0.00,0.79,0.80,"",-9,-1.5,177,4.3,9237951,9.4,0,0.0,0,0.0,22,4.8,1163,4.8
"02020","1","53","74","0","2000","A","","Anchorage Borough, Alaska","Federal Government","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,17,350290,0,0,408,21230,"",138.71,56.89,86.84,0.00,0.00,1.57,1.57,"",0,0.0,9,112.5,215795,160.4,0,0.0,0,0.0,78,23.6,4060,23.6
"02020","5","53","74","0","2000","A","","Anchorage Borough, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",291,2421,57941214,0,0,460,23936,"",1.05,1.20,0.87,0.00,0.00,0.72,0.73,"",-10,-3.3,157,6.9,5805226,11.1,0,0.0,0,0.0,17,3.8,910,4.0
"02050","5","53","74","0","2000","A","","Bethel Census Area, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",10,117,3990883,0,0,656,34134,"",0.76,1.27,1.86,0.00,0.00,1.47,1.47,"",1,11.1,-5,-4.1,-247473,-5.8,0,0.0,0,0.0,-13,-1.9,-630,-1.8
"02090","5","53","74","0","2000","A","","Fairbanks North Star Borough, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",76,577,15683604,0,0,522,27166,"",0.98,1.15,1.04,0.00,0.00,0.90,0.90,"",0,0.0,-36,-5.9,291315,1.9,0,0.0,0,0.0,39,8.1,2056,8.2
"02110","5","53","74","0","2000","A","","Juneau Borough, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",45,258,6703923,0,0,500,25993,"",1.12,1.00,0.86,0.00,0.00,0.87,0.87,"",0,0.0,43,20.0,1696187,33.9,0,0.0,0,0.0,53,11.9,2737,11.8
"02122","5","53","74","0","2000","A","","Kenai Peninsula Borough, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",43,133,3298597,0,0,478,24833,"",0.66,0.50,0.41,0.00,0.00,0.81,0.81,"",-6,-12.2,-38,-22.2,-145096,-4.2,0,0.0,0,0.0,92,23.8,4743,23.6
"02130","5","53","74","0","2000","A","","Ketchikan Gateway Borough, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",21,102,2265861,0,0,427,22178,"",0.92,0.93,0.70,0.00,0.00,0.76,0.76,"",-2,-8.7,-17,-14.3,-365269,-13.9,0,0.0,0,0.0,3,0.7,114,0.5
"02150","5","53","74","0","2000","A","","Kodiak Island Borough, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",13,99,2733751,0,0,531,27614,"",0.72,1.15,1.19,0.00,0.00,1.03,1.03,"",0,0.0,15,17.9,593675,27.7,0,0.0,0,0.0,41,8.4,2137,8.4
"02170","5","53","74","0","2000","A","","Matanuska-Susitna Borough, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",29,92,1258851,0,0,262,13646,"",0.58,0.48,0.27,0.00,0.00,0.55,0.55,"",-2,-6.5,-8,-8.0,-18095,-1.4,0,0.0,0,0.0,16,6.5,877,6.9
"02180","5","53","74","0","2000","A","","Nome Census Area, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",7,92,2830804,0,0,592,30770,"",0.61,1.74,2.09,0.00,0.00,1.20,1.20,"",2,40.0,14,17.9,435486,18.2,0,0.0,0,0.0,4,0.7,191,0.6
"02220","5","53","74","0","2000","A","","Sitka Borough, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",11,42,942319,0,0,431,22392,"",0.76,0.67,0.57,0.00,0.00,0.85,0.85,"",2,22.2,13,44.8,253442,36.8,0,0.0,0,0.0,-34,-7.3,-1779,-7.4
"02261","5","53","74","0","2000","A","","Valdez-Cordova Census Area, Alaska","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",13,60,1560428,0,0,501,26043,"",0.60,0.84,0.64,0.00,0.00,0.76,0.76,"",2,18.2,14,30.4,147045,10.4,0,0.0,0,0.0,-91,-15.4,-4738,-15.4
"04000","5","53","54","0","2000","A","","Arizona -- Statewide","Private","Real estate and rental and leasing","State, NAICS Sector -- by ownership sector","All establishment sizes",5577,44273,1311087939,0,0,569,29614,"",1.23,1.28,1.29,0.00,0.00,1.01,1.01,"",112,2.0,1054,2.4,105912804,8.8,0,0.0,0,0.0,33,6.2,1729,6.2
"04003","5","53","74","0","2000","A","","Cochise County, Arizona","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",72,258,4699758,0,0,351,18228,"",0.87,0.53,0.41,0.00,0.00,0.78,0.78,"",-5,-6.5,4,1.6,357678,8.2,0,0.0,0,0.0,23,7.0,1150,6.7
"04005","5","53","74","0","2000","A","","Coconino County, Arizona","Private","Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",160,793,17491093,0,0,424,22062,"",1.26,1.00,0.98,0.00,0.00,0.98,0.98,"",-3,-1.8,156,24.5,3908714,28.8,0,0.0,0,0.0,14,3.4,723,3.4
