"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01081","5","42","74","0","2000","A","","Lee County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",75,646,18078230,0,0,539,28007,"",0.48,0.35,0.29,0.00,0.00,0.83,0.83,"",-2,-2.6,10,1.6,677069,3.9,0,0.0,0,0.0,13,2.5,665,2.4
"01083","5","42","74","0","2000","A","","Limestone County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",54,528,17312408,0,0,630,32778,"",0.67,0.56,0.39,0.00,0.00,0.70,0.70,"",-3,-5.3,-11,-2.0,249347,1.5,0,0.0,0,0.0,21,3.4,1126,3.6
"01087","5","42","74","0","2000","A","","Macon County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",8,45,1405781,0,0,600,31182,"",0.38,0.16,0.17,0.00,0.00,1.01,1.01,"",1,14.3,-1,-2.2,-44307,-3.1,0,0.0,0,0.0,-10,-1.6,-514,-1.6
"01089","5","42","74","0","2000","A","","Madison County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",485,4353,213509697,0,0,943,49053,"",0.89,0.64,0.64,0.00,0.00,1.00,1.00,"",6,1.3,194,4.7,46346603,27.7,0,0.0,0,0.0,170,22.0,8857,22.0
"01095","5","42","74","0","2000","A","","Marshall County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",110,1568,43050999,0,0,528,27465,"",0.76,1.01,0.85,0.00,0.00,0.84,0.85,"",-2,-1.8,94,6.4,3395985,8.6,0,0.0,0,0.0,11,2.1,556,2.1
"01097","5","42","74","0","2000","A","","Mobile County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",690,8239,280495044,0,0,655,34046,"",0.97,1.10,0.96,0.00,0.00,0.87,0.87,"",-10,-1.4,99,1.2,9060683,3.3,0,0.0,0,0.0,14,2.2,700,2.1
"01101","5","42","74","0","2000","A","","Montgomery County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",371,5946,207217798,0,0,670,34850,"",0.78,1.02,0.90,0.00,0.00,0.88,0.88,"",-10,-2.6,231,4.0,14411813,7.5,0,0.0,0,0.0,21,3.2,1115,3.3
"01103","5","42","74","0","2000","A","","Morgan County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",174,1934,64621359,0,0,643,33410,"",0.85,0.88,0.74,0.00,0.00,0.85,0.85,"",3,1.8,-64,-3.2,-964901,-1.5,0,0.0,0,0.0,12,1.9,576,1.8
"01107","5","42","74","0","2000","A","","Pickens County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",14,101,3286168,0,0,624,32456,"",0.51,0.53,0.55,0.00,0.00,1.04,1.04,"",0,0.0,3,3.1,-2514,-0.1,0,0.0,0,0.0,-19,-3.0,-960,-2.9
"01115","5","42","74","0","2000","A","","St. Clair County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",71,1003,30344839,0,0,582,30252,"",0.85,1.70,1.58,0.00,0.00,0.93,0.93,"",5,7.6,50,5.2,-5115479,-14.4,0,0.0,0,0.0,-133,-18.6,-6951,-18.7
"01117","5","42","74","0","2000","A","","Shelby County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",330,3519,144906963,0,0,792,41174,"",1.35,1.72,1.63,0.00,0.00,0.94,0.95,"",16,5.1,-9,-0.3,71718,0.0,0,0.0,0,0.0,2,0.3,120,0.3
"01119","5","42","74","0","2000","A","","Sumter County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",14,146,2975988,0,0,393,20442,"",0.68,0.80,0.53,0.00,0.00,0.66,0.66,"",0,0.0,7,5.0,244323,8.9,0,0.0,0,0.0,15,4.0,790,4.0
"01123","5","42","74","0","2000","A","","Tallapoosa County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",27,274,6765268,0,0,475,24683,"",0.43,0.39,0.30,0.00,0.00,0.76,0.76,"",-2,-6.9,-4,-1.4,181675,2.8,0,0.0,0,0.0,19,4.2,965,4.1
"01125","5","42","74","0","2000","A","","Tuscaloosa County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",181,1798,56887462,0,0,609,31642,"",0.63,0.53,0.42,0.00,0.00,0.80,0.80,"",-6,-3.2,-61,-3.3,1719,0.0,0,0.0,0,0.0,20,3.4,1036,3.4
"01129","5","42","74","0","2000","A","","Washington County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",5,34,852458,0,0,483,25134,"",0.25,0.17,0.08,0.00,0.00,0.47,0.47,"",0,0.0,-5,-12.8,-107518,-11.2,0,0.0,0,0.0,11,2.3,572,2.3
"01131","5","42","74","0","2000","A","","Wilcox County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",12,85,2821815,0,0,640,33263,"",0.55,0.56,0.42,0.00,0.00,0.76,0.76,"",0,0.0,0,0.0,144521,5.4,0,0.0,0,0.0,31,5.1,1579,5.0
"01133","5","42","74","0","2000","A","","Winston County, Alabama","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",38,543,13182605,0,0,467,24266,"",0.95,1.24,1.01,0.00,0.00,0.81,0.81,"",1,2.7,-65,-10.7,-1181220,-8.2,0,0.0,0,0.0,13,2.9,635,2.7
"02000","5","42","54","0","2000","A","","Alaska -- Statewide","Private","Wholesale trade","State, NAICS Sector -- by ownership sector","All establishment sizes",842,6120,235007146,0,0,738,38399,"",0.61,0.50,0.40,0.00,0.00,0.80,0.80,"",17,2.1,-84,-1.4,4070681,1.8,0,0.0,0,0.0,22,3.1,1176,3.2
"02020","5","42","74","0","2000","A","","Anchorage Borough, Alaska","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",396,4314,170415199,0,0,760,39499,"",0.77,0.75,0.59,0.00,0.00,0.79,0.79,"",0,0.0,-64,-1.5,2352431,1.4,0,0.0,0,0.0,22,3.0,1109,2.9
"02090","5","42","74","0","2000","A","","Fairbanks North Star Borough, Alaska","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",43,536,18215241,0,0,653,33978,"",0.30,0.38,0.28,0.00,0.00,0.74,0.75,"",0,0.0,19,3.7,1134166,6.6,0,0.0,0,0.0,17,2.7,907,2.7
"02122","5","42","74","0","2000","A","","Kenai Peninsula Borough, Alaska","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",44,200,8355646,0,0,804,41796,"",0.36,0.27,0.24,0.00,0.00,0.90,0.90,"",3,7.3,14,7.5,635978,8.2,0,0.0,0,0.0,5,0.6,274,0.7
"02220","5","42","74","0","2000","A","","Sitka Borough, Alaska","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",14,37,1079564,0,0,564,29309,"",0.52,0.21,0.15,0.00,0.00,0.74,0.74,"",2,16.7,4,12.1,126977,13.3,0,0.0,0,0.0,16,2.9,803,2.8
"04000","5","42","54","0","2000","A","","Arizona -- Statewide","Private","Wholesale trade","State, NAICS Sector -- by ownership sector","All establishment sizes",10647,94742,4480348321,0,0,909,47290,"",1.26,0.96,1.02,0.00,0.00,1.06,1.06,"",272,2.6,3318,3.6,425944082,10.5,0,0.0,0,0.0,56,6.6,2943,6.6
"04001","5","42","74","0","2000","A","","Apache County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",16,113,1752078,0,0,298,15494,"",0.42,0.14,0.06,0.00,0.00,0.46,0.46,"",0,0.0,15,15.3,215379,14.0,0,0.0,0,0.0,-4,-1.3,-213,-1.4
"04003","5","42","74","0","2000","A","","Cochise County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",81,443,11086173,0,0,482,25044,"",0.52,0.32,0.23,0.00,0.00,0.71,0.71,"",10,14.1,46,11.6,2371599,27.2,0,0.0,0,0.0,59,13.9,3070,14.0
"04005","5","42","74","0","2000","A","","Coconino County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",113,604,20712437,0,0,659,34273,"",0.48,0.27,0.27,0.00,0.00,1.01,1.01,"",-2,-1.7,-13,-2.1,398733,2.0,0,0.0,0,0.0,26,4.1,1372,4.2
"04007","5","42","74","0","2000","A","","Gila County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",33,228,7966152,0,0,673,35003,"",0.45,0.38,0.38,0.00,0.00,1.02,1.02,"",-2,-5.7,-9,-3.8,91060,1.2,0,0.0,0,0.0,34,5.3,1763,5.3
"04012","5","42","74","0","2000","A","","La Paz County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",13,96,3212375,0,0,647,33637,"",0.48,0.38,0.44,0.00,0.00,1.17,1.17,"",1,8.3,6,6.7,311132,10.7,0,0.0,0,0.0,28,4.5,1431,4.4
"04013","5","42","74","0","2000","A","","Maricopa County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",8267,77543,3870621504,0,0,960,49916,"",1.54,1.13,1.18,0.00,0.00,1.04,1.04,"",152,1.9,2823,3.8,388457757,11.2,0,0.0,0,0.0,64,7.1,3313,7.1
"04015","5","42","74","0","2000","A","","Mohave County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",112,1009,31857061,0,0,607,31568,"",0.48,0.58,0.58,0.00,0.00,1.00,1.00,"",-1,-0.9,-15,-1.5,-1023876,-3.1,0,0.0,0,0.0,-10,-1.6,-537,-1.7
"04017","5","42","74","0","2000","A","","Navajo County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",48,315,8061192,0,0,492,25598,"",0.41,0.29,0.23,0.00,0.00,0.78,0.78,"",-1,-2.0,10,3.3,-535820,-6.2,0,0.0,0,0.0,-49,-9.1,-2558,-9.1
"04019","5","42","74","0","2000","A","","Pima County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",871,7540,269553827,0,0,688,35752,"",0.72,0.52,0.47,0.00,0.00,0.90,0.90,"",-6,-0.7,314,4.3,18328212,7.3,0,0.0,0,0.0,19,2.8,984,2.8
"04021","5","42","74","0","2000","A","","Pinal County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",104,1195,43677775,0,0,703,36550,"",0.68,0.77,0.77,0.00,0.00,1.00,1.00,"",2,2.0,8,0.7,2361146,5.7,0,0.0,0,0.0,34,5.1,1745,5.0
"04023","5","42","74","0","2000","A","","Santa Cruz County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",214,1623,60319308,0,0,715,37161,"",2.77,3.09,3.08,0.00,0.00,1.00,1.00,"",-1,-0.5,-147,-8.3,-580388,-1.0,0,0.0,0,0.0,53,8.0,2748,8.0
"04025","5","42","74","0","2000","A","","Yavapai County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",168,1349,42293640,0,0,603,31363,"",0.52,0.63,0.62,0.00,0.00,0.97,0.97,"",4,2.4,-8,-0.6,-3522295,-7.7,0,0.0,0,0.0,-46,-7.1,-2391,-7.1
"04027","5","42","74","0","2000","A","","Yuma County, Arizona","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",134,1916,58246217,0,0,585,30395,"",0.71,0.83,0.86,0.00,0.00,1.03,1.03,"",-5,-3.6,137,7.7,4222999,7.8,0,0.0,0,0.0,1,0.2,25,0.1
"05000","5","42","54","0","2000","A","","Arkansas -- Statewide","Private","Wholesale trade","State, NAICS Sector -- by ownership sector","All establishment sizes",5538,45726,1637378445,0,0,689,35809,"",1.07,0.92,0.91,0.00,0.00,1.00,1.00,"",39,0.7,843,1.9,112270351,7.4,0,0.0,0,0.0,36,5.5,1829,5.4
"05001","5","42","74","0","2000","A","","Arkansas County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",46,546,21249624,0,0,749,38925,"",0.98,1.30,1.51,0.00,0.00,1.16,1.16,"",1,2.2,3,0.6,1162761,5.8,0,0.0,0,0.0,37,5.2,1921,5.2
"05005","5","42","74","0","2000","A","","Baxter County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",30,210,4812646,0,0,440,22881,"",0.36,0.33,0.25,0.00,0.00,0.74,0.74,"",-1,-3.2,-40,-16.0,-725534,-13.1,0,0.0,0,0.0,13,3.0,684,3.1
"05007","5","42","74","0","2000","A","","Benton County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",250,1842,76070937,0,0,794,41289,"",1.03,0.60,0.56,0.00,0.00,0.94,0.94,"",24,10.6,229,14.2,15046055,24.7,0,0.0,0,0.0,66,9.1,3448,9.1
"05011","5","42","74","0","2000","A","","Bradley County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",10,118,1871797,0,0,306,15919,"",0.39,0.69,0.36,0.00,0.00,0.52,0.53,"",0,0.0,6,5.4,13146,0.7,0,0.0,0,0.0,-14,-4.4,-713,-4.3
"05015","5","42","74","0","2000","A","","Carroll County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",28,70,1527593,0,0,422,21953,"",0.51,0.16,0.13,0.00,0.00,0.84,0.84,"",5,21.7,5,7.7,229797,17.7,0,0.0,0,0.0,39,10.2,2012,10.1
"05017","5","42","74","0","2000","A","","Chicot County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",22,180,4584592,0,0,490,25458,"",0.81,0.91,0.87,0.00,0.00,0.95,0.95,"",1,4.8,-14,-7.2,-497861,-9.8,0,0.0,0,0.0,-13,-2.6,-695,-2.7
"05021","5","42","74","0","2000","A","","Clay County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",34,336,7326656,0,0,420,21816,"",1.02,1.23,1.06,0.00,0.00,0.86,0.86,"",-3,-8.1,-14,-4.0,136363,1.9,0,0.0,0,0.0,25,6.3,1253,6.1
"05023","5","42","74","0","2000","A","","Cleburne County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",29,165,4089376,0,0,476,24734,"",0.64,0.57,0.50,0.00,0.00,0.88,0.88,"",-1,-3.3,2,1.2,-541925,-11.7,0,0.0,0,0.0,-70,-12.8,-3664,-12.9
"05027","5","42","74","0","2000","A","","Columbia County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",33,290,7172169,0,0,475,24696,"",0.62,0.65,0.47,0.00,0.00,0.73,0.73,"",-4,-10.8,13,4.7,672074,10.3,0,0.0,0,0.0,24,5.3,1223,5.2
"05031","5","42","74","0","2000","A","","Craighead County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",168,1450,41489873,0,0,550,28605,"",0.97,0.83,0.70,0.00,0.00,0.83,0.83,"",8,5.0,-22,-1.5,1047810,2.6,0,0.0,0,0.0,21,4.0,1121,4.1
"05037","5","42","74","0","2000","A","","Cross County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",33,328,8771244,0,0,515,26782,"",0.98,1.29,1.14,0.00,0.00,0.88,0.88,"",1,3.1,31,10.4,1017678,13.1,0,0.0,0,0.0,13,2.6,654,2.5
"05039","5","42","74","0","2000","A","","Dallas County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",13,80,1949885,0,0,471,24501,"",0.60,0.52,0.42,0.00,0.00,0.81,0.81,"",0,0.0,5,6.7,29700,1.5,0,0.0,0,0.0,-19,-3.9,-988,-3.9
"05041","5","42","74","0","2000","A","","Desha County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",23,222,7006588,0,0,607,31561,"",0.68,0.91,0.87,0.00,0.00,0.96,0.96,"",-2,-8.0,-14,-5.9,-126302,-1.8,0,0.0,0,0.0,26,4.5,1358,4.5
"05043","5","42","74","0","2000","A","","Drew County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",30,255,7871270,0,0,594,30878,"",0.79,0.78,0.82,0.00,0.00,1.06,1.06,"",2,7.1,17,7.1,222511,2.9,0,0.0,0,0.0,-24,-3.9,-1237,-3.9
"05045","5","42","74","0","2000","A","","Faulkner County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",104,671,16789774,0,0,482,25041,"",0.79,0.45,0.31,0.00,0.00,0.69,0.69,"",-4,-3.7,27,4.2,1050296,6.7,0,0.0,0,0.0,12,2.6,588,2.4
"05047","5","42","74","0","2000","A","","Franklin County, Arkansas","Private","Wholesale trade","County, NAICS Sector -- by ownership sector","All establishment sizes",12,59,813290,0,0,267,13883,"",0.55,0.31,0.15,0.00,0.00,0.47,0.47,"",-1,-7.7,-2,-3.3,-13946,-1.7,0,0.0,0,0.0,4,1.5,228,1.7
