"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01017","5","51","74","0","2000","A","","Chambers County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",8,193,6265101,0,0,625,32504,"",0.63,0.57,0.44,0.00,0.00,0.78,0.78,"",0,0.0,31,19.1,1748758,38.7,0,0.0,0,0.0,90,16.8,4697,16.9
"01019","5","51","74","0","2000","A","","Cherokee County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",6,58,2124645,0,0,711,36950,"",0.78,0.44,0.45,0.00,0.00,1.03,1.03,"",0,0.0,-3,-4.9,156873,8.0,0,0.0,0,0.0,87,13.9,4514,13.9
"01021","5","51","74","0","2000","A","","Chilton County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",9,54,1780199,0,0,640,33275,"",0.60,0.23,0.21,0.00,0.00,0.92,0.92,"",0,0.0,-1,-1.8,163818,10.1,0,0.0,0,0.0,75,13.3,3886,13.2
"01025","5","51","74","0","2000","A","","Clarke County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",14,82,1926419,0,0,454,23589,"",0.95,0.29,0.17,0.00,0.00,0.59,0.59,"",-1,-6.7,0,0.0,105755,5.8,0,0.0,0,0.0,27,6.3,1408,6.3
"01031","5","51","74","0","2000","A","","Coffee County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",17,264,6978025,0,0,508,26399,"",0.92,0.66,0.50,0.00,0.00,0.75,0.75,"",0,0.0,49,22.8,1400913,25.1,0,0.0,0,0.0,9,1.8,429,1.7
"01033","5","51","74","0","2000","A","","Colbert County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",21,217,6901048,0,0,613,31863,"",0.78,0.35,0.24,0.00,0.00,0.68,0.68,"",3,16.7,3,1.4,464032,7.2,0,0.0,0,0.0,35,6.1,1795,6.0
"01035","5","51","74","0","2000","A","","Conecuh County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",7,30,794998,0,0,514,26723,"",1.18,0.26,0.17,0.00,0.00,0.65,0.65,"",0,0.0,1,3.4,-31568,-3.8,0,0.0,0,0.0,-44,-7.9,-2279,-7.9
"01039","5","51","74","0","2000","A","","Covington County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",19,206,5189332,0,0,485,25201,"",1.04,0.57,0.38,0.00,0.00,0.66,0.66,"",1,5.6,-1,-0.5,611731,13.4,0,0.0,0,0.0,59,13.8,3060,13.8
"01043","5","51","74","0","2000","A","","Cullman County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",23,230,6625000,0,0,555,28846,"",0.72,0.32,0.22,0.00,0.00,0.70,0.70,"",1,4.5,15,7.0,1309902,24.6,0,0.0,0,0.0,79,16.6,4115,16.6
"01045","1","51","74","0","2000","A","","Dale County, Alabama","Federal Government","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",1,4,66264,0,0,319,16566,"",246.24,5.92,2.17,0.00,0.00,0.37,0.37,"",0,0.0,2,100.0,39241,145.2,0,0.0,0,0.0,88,38.1,4556,37.9
"01045","5","51","74","0","2000","A","","Dale County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",15,88,2695829,0,0,591,30751,"",0.85,0.18,0.12,0.00,0.00,0.64,0.64,"",-1,-6.2,-34,-27.9,-443459,-14.1,0,0.0,0,0.0,96,19.4,5037,19.6
"01047","5","51","74","0","2000","A","","Dallas County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",14,223,5557435,0,0,480,24977,"",0.66,0.46,0.29,0.00,0.00,0.65,0.65,"",2,16.7,2,0.9,-422288,-7.1,0,0.0,0,0.0,-42,-8.0,-2142,-7.9
"01049","5","51","74","0","2000","A","","DeKalb County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",13,235,7869337,0,0,644,33475,"",0.53,0.35,0.30,0.00,0.00,0.86,0.86,"",-3,-18.8,-15,-6.0,180745,2.4,0,0.0,0,0.0,51,8.6,2659,8.6
"01051","5","51","74","0","2000","A","","Elmore County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",14,109,3477182,0,0,612,31828,"",0.69,0.29,0.24,0.00,0.00,0.82,0.82,"",-1,-6.7,0,0.0,219863,6.7,0,0.0,0,0.0,40,7.0,2058,6.9
"01053","5","51","74","0","2000","A","","Escambia County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",23,638,16748922,0,0,505,26252,"",1.34,1.56,1.00,0.00,0.00,0.64,0.64,"",-1,-4.2,311,95.1,6926235,70.5,0,0.0,0,0.0,-73,-12.6,-3779,-12.6
"01055","5","51","74","0","2000","A","","Etowah County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",35,436,12677510,0,0,559,29077,"",0.85,0.42,0.29,0.00,0.00,0.69,0.69,"",-2,-5.4,-58,-11.7,-2224650,-14.9,0,0.0,0,0.0,-21,-3.6,-1089,-3.6
"01057","5","51","74","0","2000","A","","Fayette County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",8,65,2381581,0,0,702,36499,"",1.06,0.42,0.41,0.00,0.00,0.97,0.98,"",2,33.3,2,3.2,-45698,-1.9,0,0.0,0,0.0,-44,-5.9,-2286,-5.9
"01059","5","51","74","0","2000","A","","Franklin County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",12,60,1237983,0,0,397,20662,"",0.99,0.19,0.11,0.00,0.00,0.57,0.57,"",1,9.1,2,3.4,-74308,-5.7,0,0.0,0,0.0,-36,-8.3,-1867,-8.3
"01069","5","51","74","0","2000","A","","Houston County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",38,912,27415674,0,0,578,30069,"",0.69,0.69,0.47,0.00,0.00,0.69,0.69,"",2,5.6,104,12.9,3410212,14.2,0,0.0,0,0.0,7,1.2,372,1.3
"01071","5","51","74","0","2000","A","","Jackson County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",12,142,3828230,0,0,517,26880,"",0.67,0.28,0.17,0.00,0.00,0.62,0.62,"",-1,-7.7,23,19.3,1087915,39.7,0,0.0,0,0.0,76,17.2,3932,17.1
"01073","5","51","74","0","2000","A","","Jefferson County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",307,13694,705941869,0,0,991,51551,"",0.86,1.28,1.17,0.00,0.00,0.91,0.92,"",12,4.1,282,2.1,7869185,1.1,0,0.0,0,0.0,-10,-1.0,-498,-1.0
"01075","5","51","74","0","2000","A","","Lamar County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",7,20,408195,0,0,389,20241,"",1.19,0.14,0.07,0.00,0.00,0.49,0.49,"",1,16.7,-1,-4.8,-13722,-3.3,0,0.0,0,0.0,-2,-0.5,-92,-0.5
"01077","5","51","74","0","2000","A","","Lauderdale County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",26,502,13817765,0,0,529,27525,"",0.69,0.57,0.41,0.00,0.00,0.72,0.72,"",3,13.0,45,9.8,1422261,11.5,0,0.0,0,0.0,7,1.3,396,1.5
"01081","5","51","74","0","2000","A","","Lee County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",29,510,12405867,0,0,468,24329,"",0.71,0.44,0.26,0.00,0.00,0.59,0.59,"",0,0.0,-268,-34.4,-8035461,-39.3,0,0.0,0,0.0,-37,-7.3,-1956,-7.4
"01083","5","51","74","0","2000","A","","Limestone County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",14,167,6389493,0,0,735,38203,"",0.67,0.28,0.19,0.00,0.00,0.67,0.67,"",1,7.7,-1,-0.6,93133,1.5,0,0.0,0,0.0,16,2.2,799,2.1
"01087","5","51","74","0","2000","A","","Macon County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",6,25,642628,0,0,503,26141,"",1.11,0.15,0.10,0.00,0.00,0.70,0.70,"",0,0.0,-1,-3.8,8629,1.4,0,0.0,0,0.0,30,6.3,1520,6.2
"01089","3","51","74","0","2000","A","","Madison County, Alabama","Local Government","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",11,155,2818344,0,0,351,18242,"",2.45,1.09,0.95,0.00,0.00,0.87,0.87,"",0,0.0,2,1.3,81188,3.0,0,0.0,0,0.0,8,2.3,381,2.1
"01089","5","51","74","0","2000","A","","Madison County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",120,2302,91984069,0,0,768,39951,"",0.85,0.54,0.36,0.00,0.00,0.67,0.67,"",5,4.3,175,8.2,490194,0.5,0,0.0,0,0.0,-59,-7.1,-3070,-7.1
"01091","5","51","74","0","2000","A","","Marengo County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",12,74,2216642,0,0,579,30124,"",1.12,0.32,0.24,0.00,0.00,0.74,0.74,"",0,0.0,-87,-54.0,-2004122,-47.5,0,0.0,0,0.0,75,14.9,3922,15.0
"01093","5","51","74","0","2000","A","","Marion County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",11,58,1591309,0,0,525,27319,"",0.84,0.18,0.12,0.00,0.00,0.68,0.68,"",1,10.0,1,1.8,240376,17.8,0,0.0,0,0.0,68,14.9,3549,14.9
"01095","5","51","74","0","2000","A","","Marshall County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",26,899,30591188,0,0,654,34022,"",0.69,0.92,0.79,0.00,0.00,0.86,0.86,"",-1,-3.7,148,19.7,7107829,30.3,0,0.0,0,0.0,53,8.8,2770,8.9
"01097","5","51","74","0","2000","A","","Mobile County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",153,3252,114400556,0,0,676,35178,"",0.83,0.69,0.51,0.00,0.00,0.74,0.74,"",5,3.4,67,2.1,10374267,10.0,0,0.0,0,0.0,48,7.6,2515,7.7
"01099","5","51","74","0","2000","A","","Monroe County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",7,115,4132993,0,0,694,36096,"",0.70,0.43,0.33,0.00,0.00,0.75,0.75,"",0,0.0,2,1.8,-106813,-2.5,0,0.0,0,0.0,-29,-4.0,-1480,-3.9
"01101","5","51","74","0","2000","A","","Montgomery County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",127,3027,104802960,0,0,666,34619,"",1.03,0.82,0.59,0.00,0.00,0.72,0.72,"",5,4.1,182,6.4,7217340,7.4,0,0.0,0,0.0,6,0.9,323,0.9
"01103","5","51","74","0","2000","A","","Morgan County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",26,483,15928003,0,0,635,33011,"",0.49,0.35,0.24,0.00,0.00,0.69,0.69,"",-3,-10.3,-62,-11.4,-1125300,-6.6,0,0.0,0,0.0,33,5.5,1692,5.4
"01109","5","51","74","0","2000","A","","Pike County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",13,140,3028547,0,0,416,21620,"",0.93,0.42,0.24,0.00,0.00,0.56,0.56,"",1,8.3,12,9.4,-570373,-15.8,0,0.0,0,0.0,-126,-23.2,-6588,-23.4
"01111","5","51","74","0","2000","A","","Randolph County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",5,56,1606575,0,0,552,28689,"",0.68,0.35,0.29,0.00,0.00,0.81,0.81,"",0,0.0,3,5.7,-50000,-3.0,0,0.0,0,0.0,-45,-7.5,-2372,-7.6
"01113","5","51","74","0","2000","A","","Russell County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",11,128,4234549,0,0,637,33104,"",0.65,0.34,0.27,0.00,0.00,0.79,0.79,"",0,0.0,11,9.4,178642,4.4,0,0.0,0,0.0,-29,-4.4,-1513,-4.4
"01115","5","51","74","0","2000","A","","St. Clair County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",14,120,4402932,0,0,708,36793,"",0.64,0.32,0.30,0.00,0.00,0.93,0.93,"",1,7.7,12,11.1,353147,8.7,0,0.0,0,0.0,-11,-1.5,-590,-1.6
"01117","5","51","74","0","2000","A","","Shelby County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",50,715,33419568,0,0,899,46741,"",0.79,0.56,0.49,0.00,0.00,0.88,0.88,"",-1,-2.0,-99,-12.2,1796099,5.7,0,0.0,0,0.0,152,20.3,7911,20.4
"01119","5","51","74","0","2000","A","","Sumter County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",6,21,467589,0,0,422,21918,"",1.13,0.18,0.11,0.00,0.00,0.58,0.58,"",0,0.0,-8,-27.6,-41144,-8.1,0,0.0,0,0.0,89,26.7,4624,26.7
"01121","5","51","74","0","2000","A","","Talladega County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",22,223,5907470,0,0,509,26481,"",0.82,0.31,0.19,0.00,0.00,0.60,0.61,"",3,15.8,13,6.2,404439,7.3,0,0.0,0,0.0,6,1.2,307,1.2
"01123","5","51","74","0","2000","A","","Tallapoosa County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",11,135,3613073,0,0,515,26797,"",0.68,0.30,0.21,0.00,0.00,0.68,0.68,"",1,10.0,0,0.0,175333,5.1,0,0.0,0,0.0,24,4.9,1253,4.9
"01125","5","51","74","0","2000","A","","Tuscaloosa County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",52,1175,36372175,0,0,595,30962,"",0.70,0.55,0.35,0.00,0.00,0.64,0.64,"",0,0.0,121,11.5,3393543,10.3,0,0.0,0,0.0,-7,-1.2,-317,-1.0
"01127","5","51","74","0","2000","A","","Walker County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",22,206,5318054,0,0,497,25837,"",0.82,0.42,0.28,0.00,0.00,0.66,0.66,"",3,15.8,3,1.5,244292,4.8,0,0.0,0,0.0,17,3.5,894,3.6
"01133","5","51","74","0","2000","A","","Winston County, Alabama","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",6,90,2196167,0,0,467,24289,"",0.58,0.33,0.22,0.00,0.00,0.67,0.67,"",2,50.0,6,7.1,202758,10.2,0,0.0,0,0.0,9,2.0,487,2.0
"02000","5","51","54","0","2000","A","","Alaska -- Statewide","Private","Information","State, NAICS Sector -- by ownership sector","All establishment sizes",370,7418,324967779,0,0,842,43807,"",1.04,0.97,0.72,0.00,0.00,0.75,0.75,"",10,2.8,641,9.5,49081652,17.8,0,0.0,0,0.0,59,7.5,3095,7.6
"02020","5","51","74","0","2000","A","","Anchorage Borough, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",124,4796,214820575,0,0,861,44793,"",0.93,1.32,0.98,0.00,0.00,0.74,0.74,"",-2,-1.6,458,10.6,31464770,17.2,0,0.0,0,0.0,48,5.9,2522,6.0
"02050","5","51","74","0","2000","A","","Bethel Census Area, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",8,90,3125915,0,0,669,34765,"",1.27,0.54,0.44,0.00,0.00,0.81,0.81,"",0,0.0,-17,-15.9,-233123,-6.9,0,0.0,0,0.0,64,10.6,3323,10.6
"02090","5","51","74","0","2000","A","","Fairbanks North Star Borough, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",25,633,23729508,0,0,721,37473,"",0.67,0.71,0.48,0.00,0.00,0.68,0.68,"",0,0.0,-21,-3.2,-2172057,-8.4,0,0.0,0,0.0,-41,-5.4,-2132,-5.4
"02110","5","51","74","0","2000","A","","Juneau Borough, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",24,355,12303331,0,0,667,34665,"",1.25,0.77,0.48,0.00,0.00,0.63,0.63,"",4,20.0,17,5.0,941806,8.3,0,0.0,0,0.0,21,3.3,1092,3.3
"02122","5","51","74","0","2000","A","","Kenai Peninsula Borough, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",25,194,6212190,0,0,617,32104,"",0.80,0.41,0.23,0.00,0.00,0.57,0.57,"",0,0.0,29,17.6,2082691,50.4,0,0.0,0,0.0,135,28.0,7051,28.1
"02130","5","51","74","0","2000","A","","Ketchikan Gateway Borough, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",10,96,2403169,0,0,480,24968,"",0.91,0.49,0.23,0.00,0.00,0.46,0.46,"",1,11.1,-1,-1.0,26268,1.1,0,0.0,0,0.0,7,1.5,379,1.5
"02150","5","51","74","0","2000","A","","Kodiak Island Borough, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",11,63,1675643,0,0,514,26739,"",1.27,0.41,0.22,0.00,0.00,0.54,0.54,"",2,22.2,26,70.3,822533,96.4,0,0.0,0,0.0,76,17.4,3939,17.3
"02170","5","51","74","0","2000","A","","Matanuska-Susitna Borough, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",27,404,18054336,0,0,859,44652,"",1.12,1.19,1.16,0.00,0.00,0.97,0.97,"",5,22.7,8,2.0,965622,5.7,0,0.0,0,0.0,30,3.6,1544,3.6
"02188","5","51","74","0","2000","A","","Northwest Arctic Borough, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",6,46,2278836,0,0,963,50084,"",2.02,0.58,0.43,0.00,0.00,0.75,0.76,"",1,20.0,0,0.0,69467,3.1,0,0.0,0,0.0,39,4.2,2054,4.3
"02220","5","51","74","0","2000","A","","Sitka Borough, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",11,47,1277345,0,0,524,27226,"",1.59,0.42,0.24,0.00,0.00,0.56,0.56,"",2,22.2,4,9.3,413376,47.8,0,0.0,0,0.0,135,34.7,7016,34.7
"02261","5","51","74","0","2000","A","","Valdez-Cordova Census Area, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",18,87,4229939,0,0,934,48573,"",1.73,0.68,0.53,0.00,0.00,0.77,0.77,"",-1,-5.3,-9,-9.4,-153518,-3.5,0,0.0,0,0.0,59,6.7,3070,6.7
"02280","5","51","74","0","2000","A","","Wrangell-Petersburg Census Area, Alaska","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",9,50,1404529,0,0,539,28044,"",1.48,0.70,0.41,0.00,0.00,0.59,0.59,"",1,12.5,6,13.6,361972,34.7,0,0.0,0,0.0,87,19.2,4528,19.3
"04000","3","51","54","0","2000","A","","Arizona -- Statewide","Local Government","Information","State, NAICS Sector -- by ownership sector","All establishment sizes",48,1832,43694173,0,0,459,23849,"",0.69,0.89,1.12,0.00,0.00,1.26,1.26,"",0,0.0,67,3.8,2926553,7.2,0,0.0,0,0.0,15,3.4,747,3.2
"04000","5","51","54","0","2000","A","","Arizona -- Statewide","Private","Information","State, NAICS Sector -- by ownership sector","All establishment sizes",2112,54167,2505318980,0,0,889,46252,"",0.97,0.87,0.75,0.00,0.00,0.86,0.86,"",165,8.5,7134,15.2,459032323,22.4,0,0.0,0,0.0,52,6.2,2745,6.3
"04001","5","51","74","0","2000","A","","Apache County, Arizona","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",13,199,7775286,0,0,753,39137,"",1.31,0.38,0.37,0.00,0.00,0.95,0.95,"",1,8.3,3,1.5,975384,14.3,0,0.0,0,0.0,85,12.7,4414,12.7
"04003","3","51","74","0","2000","A","","Cochise County, Arizona","Local Government","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",8,65,1209312,0,0,357,18581,"",6.25,2.24,2.76,0.00,0.00,1.23,1.23,"",0,0.0,3,4.8,100283,9.0,0,0.0,0,0.0,14,4.1,741,4.2
"04003","5","51","74","0","2000","A","","Cochise County, Arizona","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",42,481,14428510,0,0,576,29971,"",1.05,0.55,0.38,0.00,0.00,0.70,0.70,"",-1,-2.3,57,13.4,2983413,26.1,0,0.0,0,0.0,57,11.0,2994,11.1
"04005","5","51","74","0","2000","A","","Coconino County, Arizona","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",52,530,15628013,0,0,568,29515,"",0.85,0.37,0.27,0.00,0.00,0.71,0.71,"",-1,-1.9,-30,-5.4,912697,6.2,0,0.0,0,0.0,63,12.5,3245,12.4
"04007","5","51","74","0","2000","A","","Gila County, Arizona","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",14,115,3213651,0,0,538,27985,"",0.74,0.30,0.20,0.00,0.00,0.67,0.67,"",-2,-12.5,-19,-14.2,-226342,-6.6,0,0.0,0,0.0,43,8.7,2249,8.7
"04009","5","51","74","0","2000","A","","Graham County, Arizona","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",7,73,1741354,0,0,457,23773,"",0.73,0.40,0.26,0.00,0.00,0.65,0.65,"",1,16.7,-2,-2.7,60829,3.6,0,0.0,0,0.0,28,6.5,1440,6.4
"04013","3","51","74","0","2000","A","","Maricopa County, Arizona","Local Government","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",11,1094,28997143,0,0,510,26518,"",0.25,0.76,0.99,0.00,0.00,1.30,1.30,"",0,0.0,33,3.1,1832527,6.7,0,0.0,0,0.0,17,3.4,905,3.5
"04013","5","51","74","0","2000","A","","Maricopa County, Arizona","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",1414,41616,1997500027,0,0,923,47998,"",1.02,0.96,0.80,0.00,0.00,0.83,0.83,"",113,8.7,6731,19.3,479004732,31.5,0,0.0,0,0.0,86,10.3,4469,10.3
"04015","5","51","74","0","2000","A","","Mohave County, Arizona","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",36,710,20051597,0,0,543,28252,"",0.60,0.64,0.47,0.00,0.00,0.74,0.74,"",-4,-10.0,79,12.5,3194332,18.9,0,0.0,0,0.0,30,5.8,1554,5.8
"04017","5","51","74","0","2000","A","","Navajo County, Arizona","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",26,436,18022968,0,0,795,41345,"",0.86,0.64,0.66,0.00,0.00,1.04,1.04,"",1,4.0,51,13.2,-416403,-2.3,0,0.0,0,0.0,-127,-13.8,-6601,-13.8
"04019","5","51","74","0","2000","A","","Pima County, Arizona","Private","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",273,7802,344528978,0,0,849,44161,"",0.87,0.85,0.78,0.00,0.00,0.91,0.91,"",0,0.0,84,1.1,-45759527,-11.7,0,0.0,0,0.0,-124,-12.7,-6410,-12.7
