"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01011","2","61","74","0","2016","A","N","Bullock County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",8.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","3","61","74","0","2016","A","N","Bullock County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",7.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","2","61","74","0","2016","A","N","Butler County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","3","61","74","0","2016","A","","Butler County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",8,455,15936897,0,0,674,35039,"",2.42,1.21,1.50,0.00,0.00,1.24,1.24,"",0,0.0,-6,-1.3,-590591,-3.6,0,0.0,0,0.0,-15,-2.2,-806,-2.2
"01013","5","61","74","0","2016","A","","Butler County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,76,1755300,588042,3469,446,23198,"",0.70,0.56,0.43,1.04,0.36,0.76,0.76,"",0,0.0,-2,-2.6,35377,2.1,7441,1.3,-2050,-37.1,22,5.2,1124,5.1
"01015","1","61","74","0","2016","A","","Calhoun County, Alabama","Federal Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,4,150794,0,0,809,42082,"",26.54,1.10,0.78,0.00,0.00,0.79,0.79,"",0,0.0,1,33.3,47958,46.6,0,0.0,0,0.0,131,19.3,6824,19.4
"01015","2","61","74","0","2016","A","N","Calhoun County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",2.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","3","61","74","0","2016","A","","Calhoun County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",27,2416,93098986,0,0,741,38530,"",1.59,1.02,1.23,0.00,0.00,1.21,1.21,"",0,0.0,42,1.8,1494701,1.6,0,0.0,0,0.0,-1,-0.1,-63,-0.2
"01015","5","61","74","0","2016","A","","Calhoun County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",9,277,7727225,2486738,24990,536,27871,"",0.31,0.32,0.26,0.86,0.56,0.81,0.81,"",0,0.0,7,2.6,316602,4.3,23111,0.9,-15574,-38.4,8,1.5,433,1.6
"01017","2","61","74","0","2016","A","N","Chambers County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",4.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","3","61","74","0","2016","A","N","Chambers County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,"N",5.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","61","74","0","2016","A","N","Chambers County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","2","61","74","0","2016","A","N","Cherokee County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",6.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","3","61","74","0","2016","A","N","Cherokee County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",3.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","5","61","74","0","2016","A","N","Cherokee County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","2","61","74","0","2016","A","N","Chilton County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","3","61","74","0","2016","A","","Chilton County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",15,1003,34011058,0,0,652,33898,"",2.92,1.96,2.27,0.00,0.00,1.16,1.16,"",0,0.0,58,6.1,851178,2.6,0,0.0,0,0.0,-23,-3.4,-1207,-3.4
"01021","5","61","74","0","2016","A","N","Chilton County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","2","61","74","0","2016","A","N","Choctaw County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",8.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","3","61","74","0","2016","A","N","Choctaw County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",3.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","61","74","0","2016","A","N","Choctaw County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","2","61","74","0","2016","A","N","Clarke County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",5.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","3","61","74","0","2016","A","N","Clarke County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,"N",3.56,0,0,0,0,0,0,"N",1,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","61","74","0","2016","A","N","Clarke County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01027","2","61","74","0","2016","A","N","Clay County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","3","61","74","0","2016","A","N","Clay County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","61","74","0","2016","A","N","Clay County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","2","61","74","0","2016","A","N","Cleburne County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","3","61","74","0","2016","A","","Cleburne County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,291,12357058,0,0,816,42452,"",9.64,2.37,2.85,0.00,0.00,1.20,1.20,"",1,7.7,7,2.5,252317,2.1,0,0.0,0,0.0,-5,-0.6,-245,-0.6
"01031","1","61","74","0","2016","A","","Coffee County, Alabama","Federal Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,24,1140068,0,0,930,48342,"",61.97,18.82,19.08,0.00,0.00,1.03,1.03,"",0,0.0,0,0.0,124125,12.2,0,0.0,0,0.0,122,15.1,6303,15.0
"01031","2","61","74","0","2016","A","N","Coffee County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",3.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","3","61","74","0","2016","A","N","Coffee County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,"N",3.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","61","74","0","2016","A","","Coffee County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",9,79,4363979,751802,19063,1057,54950,"",0.71,0.26,0.48,0.61,1.01,1.82,1.82,"",1,12.5,10,14.5,1148149,35.7,80073,11.9,3562,23.0,166,18.6,8624,18.6
"01033","2","61","74","0","2016","A","N","Colbert County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","3","61","74","0","2016","A","N","Colbert County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",21,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","61","74","0","2016","A","","Colbert County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,49,947848,400874,4363,373,19410,"",0.26,0.11,0.05,0.23,0.14,0.50,0.51,"",0,0.0,-2,-3.9,-76252,-7.4,-13422,-3.2,-3493,-44.5,-11,-2.9,-540,-2.7
"01035","2","61","74","0","2016","A","N","Conecuh County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",9.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","3","61","74","0","2016","A","","Conecuh County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",12,230,9100190,0,0,760,39523,"",7.02,1.23,1.67,0.00,0.00,1.35,1.35,"",0,0.0,-7,-3.0,-138513,-1.5,0,0.0,0,0.0,11,1.5,582,1.5
"01035","5","61","74","0","2016","A","N","Conecuh County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","2","61","74","0","2016","A","N","Coosa County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",10.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","61","74","0","2016","A","","Coosa County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,128,4806841,0,0,722,37529,"",5.99,1.75,2.16,0.00,0.00,1.23,1.23,"",0,0.0,-6,-4.5,-130507,-2.6,0,0.0,0,0.0,13,1.8,637,1.7
"01039","2","61","74","0","2016","A","N","Covington County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",4.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","61","74","0","2016","A","","Covington County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",20,872,30516406,0,0,673,35016,"",3.29,1.32,1.59,0.00,0.00,1.20,1.20,"",0,0.0,15,1.8,554849,1.9,0,0.0,0,0.0,1,0.1,62,0.2
"01039","5","61","74","0","2016","A","N","Covington County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","2","61","74","0","2016","A","N","Crenshaw County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",4.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","3","61","74","0","2016","A","N","Crenshaw County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",3.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","5","61","74","0","2016","A","N","Crenshaw County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","2","61","74","0","2016","A","N","Cullman County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","3","61","74","0","2016","A","N","Cullman County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",23,0,0,0,0,0,0,"N",1.88,0,0,0,0,0,0,"N",-1,-4.2,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","61","74","0","2016","A","","Cullman County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,53,740029,373737,3444,270,14029,"",0.47,0.09,0.04,0.17,0.11,0.42,0.42,"",1,11.1,8,17.8,61830,9.1,58875,18.7,-790,-18.7,-20,-6.9,-1070,-7.1
"01045","1","61","74","0","2016","A","","Dale County, Alabama","Federal Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,122,6020966,0,0,950,49420,"",152.99,87.15,57.87,0.00,0.00,0.66,0.66,"",0,0.0,-2,-1.6,115253,2.0,0,0.0,0,0.0,35,3.8,1825,3.8
"01045","2","61","74","0","2016","A","N","Dale County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","3","61","74","0","2016","A","N","Dale County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",24,0,0,0,0,0,0,"N",4.07,0,0,0,0,0,0,"N",-1,-4.0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","61","74","0","2016","A","","Dale County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",18,545,48774858,5207672,146952,1721,89495,"",1.76,1.66,3.11,4.73,7.54,1.87,1.87,"",1,5.9,8,1.5,1379175,2.9,241064,4.9,21910,17.5,25,1.5,1290,1.5
"01047","2","61","74","0","2016","A","N","Dallas County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","3","61","74","0","2016","A","","Dallas County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",33,934,35830443,0,0,738,38356,"",5.71,1.35,1.71,0.00,0.00,1.26,1.26,"",0,0.0,-69,-6.9,-878992,-2.4,0,0.0,0,0.0,34,4.8,1750,4.8
"01047","5","61","74","0","2016","A","","Dallas County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,161,3715648,1461885,21874,444,23091,"",0.30,0.65,0.46,1.58,1.05,0.71,0.71,"",0,0.0,-12,-6.9,-152467,-3.9,-67710,-4.4,-12833,-37.0,14,3.3,732,3.3
"01049","2","61","74","0","2016","A","N","DeKalb County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","3","61","74","0","2016","A","N","DeKalb County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",27,0,0,0,0,0,0,"N",3.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","5","61","74","0","2016","A","","DeKalb County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,115,1189301,591674,4100,200,10387,"",0.37,0.28,0.09,0.36,0.19,0.33,0.33,"",-1,-16.7,-19,-14.2,-1083181,-47.7,-224484,-27.5,-3617,-46.9,-126,-38.7,-6572,-38.8
"01051","2","61","74","0","2016","A","N","Elmore County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","3","61","74","0","2016","A","N","Elmore County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",24,0,0,0,0,0,0,"N",2.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","61","74","0","2016","A","","Elmore County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",9,308,8685327,2888715,19324,543,28222,"",0.57,0.81,0.74,2.08,1.07,0.91,0.91,"",1,12.5,0,0.0,269286,3.2,-42029,-1.4,-23180,-54.5,18,3.4,927,3.4
"01053","2","61","74","0","2016","A","N","Escambia County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",4.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","3","61","74","0","2016","A","N","Escambia County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",21,0,0,0,0,0,0,"N",3.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","61","74","0","2016","A","","Escambia County, Alabama","Private","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,41,923555,352355,3191,438,22757,"",0.51,0.16,0.11,0.38,0.23,0.66,0.66,"",1,25.0,2,5.1,61956,7.2,-2146,-0.6,-1191,-27.2,14,3.3,712,3.2
"01055","2","61","74","0","2016","A","N","Etowah County, Alabama","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",2.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","3","61","74","0","2016","A","N","Etowah County, Alabama","Local Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",63,0,0,0,0,0,0,"N",4.51,0,0,0,0,0,0,"N",1,1.6,0,0,0,0,0,0,0,0,0,0,0,0
